data.id	seg.size	status	RMS
c0_xy	153	1	-1
c0_xy	230	1	-1
c0_xy	219	1	-1
c0_xy	213	1	-1
c0_xy	107	1	-1
c0_xy	220	1	-1
c0_xy	195	1	-1
c0_xy	209	1	-1
c0_xy	226	0	0.179564
c0_xy	90	1	-1
c0_xy	327	1	-1
c0_xy	257	1	-1
c0_xy	281	1	-1
c0_xy	314	1	-1
c0_xy	213	1	-1
c0_xy	203	1	-1
c0_xy	233	1	-1
c0_xy	258	1	-1
c0_xy	237	1	-1
c0_xy	119	1	-1
c0_xy	231	1	-1
c0_xy	273	0	0.197646
c0_xy	318	1	-1
c0_xy	170	1	-1
c0_xy	245	1	-1
c0_xy	249	1	-1
c0_xy	127	1	-1
c0_xy	309	1	-1
c0_xy	198	1	-1
c0_xy	28	1	-1
c0_xy	230	1	-1
c0_xy	172	1	-1
c0_xy	148	1	-1
c0_xy	153	0	0.169658
c0_xy	343	1	-1
c0_xy	157	1	-1
c0_xy	251	1	-1
c0_xy	217	1	-1
c0_xy	278	1	-1
c0_xy	166	1	-1
c0_xy	158	1	-1
c0_xy	248	1	-1
c0_xy	175	1	-1
c0_xy	243	0	0.218311
c0_xy	234	1	-1
c0_xy	230	1	-1
c0_xy	162	0	0.193102
c0_xy	233	1	-1
c0_xy	131	1	-1
c0_xy	110	1	-1
c0_xy	154	1	-1
c0_xy	282	1	-1
c0_xy	193	1	-1
c0_xy	147	1	-1
c0_xy	169	1	-1
c0_xy	258	1	-1
c0_xy	288	1	-1
c0_xy	308	1	-1
c0_xy	262	1	-1
c0_xy	137	1	-1
c0_xy	261	0	0.14865
c0_xy	243	1	-1
c0_xy	262	1	-1
c0_xy	194	1	-1
c0_xy	212	1	-1
c0_xy	3	1	-1
c0_xy	134	1	-1
c0_xy	132	1	-1
c0_xy	247	1	-1
c0_xy	15	1	-1
c0_xy	126	0	0.201273
c0_xy	234	1	-1
c0_xy	118	1	-1
c0_xy	100	1	-1
c0_xy	142	1	-1
c0_xy	275	1	-1
c0_xy	124	1	-1
c0_xy	145	1	-1
c0_xy	171	0	0.206641
c0_xy	184	1	-1
c0_xy	224	1	-1
c0_xy	169	1	-1
c0_xy	235	1	-1
c0_xy	222	1	-1
c0_xy	179	1	-1
c0_xy	185	0	0.182815
c0_xy	105	1	-1
c0_xy	502	1	-1
c0_xy	165	1	-1
c0_xy	120	1	-1
c0_xy	170	1	-1
c0_xy	103	1	-1
c0_xy	251	1	-1
c0_xy	186	0	0.158731
c0_xy	163	1	-1
c0_xy	133	1	-1
c0_xy	216	1	-1
c0_xy	212	1	-1
c0_xy	16	1	-1
c0_xy	218	1	-1
c0_xy	136	1	-1
c0_xy	163	1	-1
c0_xy	174	1	-1
c0_xy	352	1	-1
c0_xy	207	1	-1
c0_xy	138	1	-1
c0_xy	324	1	-1
c0_xy	98	1	-1
c0_xy	55	1	-1
c0_xy	164	1	-1
c0_xy	124	1	-1
c0_xy	21	1	-1
c0_xy	136	1	-1
c0_xy	229	1	-1
c0_xy	130	1	-1
c0_xy	156	1	-1
c0_xy	133	0	0.203904
c0_xy	145	1	-1
c0_xy	299	1	-1
c0_xy	19	1	-1
c0_xy	266	1	-1
c0_xy	204	1	-1
c0_xy	201	1	-1
c0_xy	275	1	-1
c0_xy	126	1	-1
c0_xy	199	1	-1
c0_xy	65	0	0.255475
c0_xy	168	1	-1
c0_xy	134	1	-1
c0_xy	289	1	-1
c0_xy	95	1	-1
c0_xy	264	1	-1
c0_xy	114	1	-1
c0_xy	247	1	-1
c0_xy	90	1	-1
c0_xy	229	1	-1
c0_xy	210	1	-1
c0_xy	157	1	-1
c0_xy	258	1	-1
c0_xy	261	1	-1
c0_xy	208	1	-1
c0_xy	100	1	-1
c0_xy	209	1	-1
c0_xy	108	0	0.212463
c0_xy	11	1	-1
c0_xy	218	1	-1
c0_xy	81	1	-1
c0_xy	61	1	-1
c0_xy	278	1	-1
c0_xy	38	1	-1
c0_xy	111	1	-1
c0_xy	99	1	-1
c0_xy	146	1	-1
c0_xy	71	1	-1
c0_xy	253	1	-1
c0_xy	159	1	-1
c0_xy	95	1	-1
c0_xy	194	1	-1
c0_xy	133	1	-1
c0_xy	153	1	-1
c0_xy	145	1	-1
c0_xy	22	1	-1
c0_xy	229	1	-1
c0_xy	35	1	-1
c0_xy	335	1	-1
c0_xy	114	1	-1
c0_xy	201	1	-1
c0_xy	72	1	-1
c0_xy	71	0	0.182058
c0_xy	73	1	-1
c0_xy	115	1	-1
c0_xy	70	1	-1
c0_xy	133	1	-1
c0_xy	41	1	-1
c0_xy	32	1	-1
c0_xy	95	1	-1
c0_xy	98	1	-1
c0_xy	87	1	-1
c0_xy	148	1	-1
c0_xy	17	1	-1
c0_xy	307	1	-1
c0_xy	47	0	0.131764
c0_xy	87	1	-1
c0_xy	49	1	-1
c0_xy	108	1	-1
c0_xy	35	1	-1
c0_xy	238	1	-1
c0_xy	15	1	-1
c0_xy	1	1	-1
c0_xy	174	1	-1
c0_xy	197	1	-1
c0_xy	3	1	-1
